id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration(sec)
id0265651,1,6/22/2016 16:46,6/22/2016 16:49,2,-73.98622131,40.74710846,-73.99101257,40.73964691,N,224
id1046492,2,6/30/2016 16:44,6/30/2016 16:53,2,-73.95517731,40.78308105,-73.96916199,40.7935791,N,527
id0080798,2,6/20/2016 20:16,6/20/2016 20:26,1,-74.01513672,40.71418762,-73.9753952,40.71761322,N,565
id3107458,1,6/23/2016 0:09,6/23/2016 0:15,1,-74.00139618,40.73093414,-73.99401093,40.74622345,N,325
id2833082,1,6/14/2016 9:03,6/14/2016 9:49,1,-73.99258423,40.73729324,-73.77676392,40.64483261,N,2743
id1890300,2,1/13/2016 17:57,1/13/2016 18:07,1,-74.00453186,40.7333107,-74.00778961,40.70304871,N,605
id1456458,2,1/15/2016 18:42,1/15/2016 18:49,1,-73.95014191,40.82202148,-73.94994354,40.80796051,N,390
id0711116,2,1/17/2016 22:47,1/17/2016 22:50,5,-73.98677826,40.72119141,-73.9813385,40.72898865,N,187
id3480123,1,1/26/2016 17:22,1/26/2016 17:50,1,-73.98691559,40.75881958,-73.97302246,40.76487732,N,1679
id2072841,2,6/7/2016 10:20,6/7/2016 10:43,1,-73.97927856,40.76248169,-73.99159241,40.75027847,N,1378
id1340693,1,1/8/2016 11:54,1/8/2016 11:58,1,-73.98497009,40.7742424,-73.9804306,40.7803688,N,209
id0620947,1,6/4/2016 17:36,6/4/2016 17:46,2,-73.95521545,40.78585434,-73.95439148,40.80090332,N,584
id0931156,1,6/21/2016 8:22,6/21/2016 8:36,1,-73.98651123,40.66110229,-73.97057343,40.67243576,N,835
id0825711,2,6/27/2016 22:39,6/27/2016 22:52,1,-73.94863129,40.78151703,-73.97322845,40.78353882,N,792
id0560934,1,6/13/2016 14:32,6/13/2016 15:04,1,-73.87069702,40.77359772,-73.97478485,40.75214005,N,1959
id0972813,2,6/10/2016 9:22,6/10/2016 9:45,1,-73.97766876,40.75217056,-73.87104034,40.77405167,N,1371
id1201454,2,1/3/2016 12:20,1/3/2016 12:23,1,-73.97238922,40.74526215,-73.96340942,40.75749588,N,179
id0744544,1,1/22/2016 22:44,1/22/2016 22:54,1,-73.98683929,40.76094818,-73.95900726,40.76381302,N,596
id0923913,2,6/3/2016 16:22,6/3/2016 16:33,1,-73.98142242,40.76826859,-73.98104095,40.78215027,N,661
id1554407,2,1/20/2016 18:32,1/20/2016 18:47,2,-73.99666595,40.74272537,-73.98530579,40.72839355,N,922
id0983980,1,6/4/2016 18:24,6/4/2016 18:37,1,-73.97302246,40.75774765,-73.98301697,40.76122284,N,791
id1003405,2,6/2/2016 14:32,6/2/2016 14:46,6,-74.0010376,40.71870041,-74.00775146,40.72014236,N,857
id2022146,2,1/25/2016 17:51,1/25/2016 18:06,1,-73.96983337,40.75067902,-73.94043732,40.80894852,N,871
id0885168,2,6/2/2016 21:44,6/2/2016 21:59,1,-73.97353363,40.75167847,-73.94882202,40.77386856,N,927
id2772572,1,6/11/2016 1:32,6/11/2016 1:46,1,-73.95046997,40.77958679,-73.89605713,40.81646347,N,794
id1309210,1,1/26/2016 10:50,1/26/2016 11:03,1,-74.01055145,40.71406555,-74.00532532,40.71994019,N,787
id3697489,1,1/13/2016 13:53,1/13/2016 14:08,1,-73.94898224,40.78157806,-73.98234558,40.77892303,Y,892
id1790044,2,6/17/2016 7:47,6/17/2016 7:59,5,-73.99388123,40.73123169,-73.97305298,40.75804901,N,748
id1887303,2,1/5/2016 21:25,1/5/2016 21:35,1,-73.99743652,40.7193985,-73.98135376,40.72480011,N,578
id1043917,2,6/16/2016 20:26,6/16/2016 20:52,1,-74.01377869,40.71397781,-73.9573288,40.72021866,N,1562
id0136242,1,1/11/2016 10:58,1/11/2016 11:10,1,-73.96550751,40.75912857,-73.98803711,40.76043701,N,712
id2995631,2,6/28/2016 18:07,6/28/2016 18:20,1,-73.96084595,40.78105164,-73.97458649,40.76494598,N,756
id1816342,2,1/19/2016 17:56,1/19/2016 18:11,1,-73.97379303,40.756073,-73.9896698,40.75223541,N,918
id3382236,2,1/23/2016 10:38,1/23/2016 10:44,5,-73.97528076,40.76099014,-73.96318054,40.76776123,N,332
id0965422,2,6/16/2016 17:05,6/16/2016 17:12,2,-73.9622879,40.75910187,-73.95584106,40.77545166,N,431
id0183040,2,6/4/2016 23:41,6/4/2016 23:50,2,-73.99432373,40.7506218,-73.98596954,40.7677536,N,489
id3461680,2,6/1/2016 12:03,6/1/2016 12:36,1,-73.99391937,40.74568176,-73.87319946,40.77436066,N,1958
id3581820,2,6/26/2016 1:28,6/26/2016 1:38,1,-73.99138641,40.74988174,-73.96408081,40.76457977,N,619
id0498324,1,6/5/2016 15:19,6/5/2016 15:31,1,-73.97307587,40.74877167,-73.97781372,40.75463104,N,751
id2587992,1,6/15/2016 18:34,6/15/2016 19:15,1,-74.00936127,40.70907593,-73.94978333,40.77261734,N,2452
id2735670,2,1/30/2016 19:30,1/30/2016 19:33,6,-73.98529053,40.76847076,-73.98645782,40.76248932,N,213
id2941300,2,1/21/2016 7:27,1/21/2016 7:34,1,-73.96092224,40.77003479,-73.96974182,40.75842667,N,419
id3452332,2,6/6/2016 18:59,6/6/2016 19:10,1,-73.9853363,40.75849915,-73.98735046,40.74160004,N,662
id3602048,1,1/2/2016 9:05,1/2/2016 9:21,1,-74.00737762,40.70790482,-73.96336365,40.77511215,N,971
id1454947,1,6/4/2016 23:43,6/4/2016 23:51,1,-73.97255707,40.76013565,-73.98609161,40.76245117,N,455
id2824917,2,6/30/2016 18:23,6/30/2016 18:33,6,-74.00133514,40.73110962,-73.98422241,40.73929596,N,602
id3066170,1,1/15/2016 14:54,1/15/2016 14:59,1,-73.95710754,40.78329086,-73.95916748,40.77510071,N,298
id0944696,2,6/20/2016 17:25,6/20/2016 17:34,5,-74.00840759,40.70764923,-74.00585175,40.71471024,N,539
id2047925,1,6/22/2016 15:52,6/22/2016 16:16,1,-73.9863205,40.75563431,-73.96847534,40.7620697,N,1419
id1766678,1,1/10/2016 0:01,1/10/2016 0:11,1,-73.99396515,40.76069641,-73.9646225,40.76416016,N,624
id0770935,2,6/2/2016 18:55,6/2/2016 19:01,2,-73.96421051,40.76475906,-73.95207977,40.78152847,N,383
id2432732,2,1/11/2016 14:24,1/11/2016 14:29,1,-73.97216797,40.75382996,-73.98188782,40.75817108,N,313
id2590470,2,6/7/2016 11:40,6/7/2016 12:05,2,-73.87497711,40.77384186,-73.95372772,40.77080154,N,1482
id1026973,1,6/25/2016 21:53,6/25/2016 22:05,1,-73.98262787,40.76234055,-73.9955368,40.74977875,Y,717
id2386155,2,1/24/2016 12:42,1/24/2016 12:54,1,-73.98352814,40.73802948,-73.98323822,40.73794937,N,686
id2576834,2,6/2/2016 20:47,6/2/2016 21:03,1,-73.98500061,40.76876068,-73.94724274,40.83066177,N,974
id1872397,1,6/5/2016 11:44,6/5/2016 11:56,1,-73.94802856,40.77479172,-73.96594238,40.76534271,Y,697
id2029339,2,1/22/2016 14:13,1/22/2016 15:15,1,-73.87335968,40.77410889,-73.95811462,40.77555847,N,3695
id0533499,2,6/24/2016 11:26,6/24/2016 11:41,1,-73.98002625,40.7543602,-73.99443054,40.74050903,N,899
id3779756,1,6/12/2016 16:07,6/12/2016 16:40,1,-73.97716522,40.7518158,-73.98326111,40.69329071,N,2016
id2768742,2,1/28/2016 6:44,1/28/2016 6:59,1,-73.97835541,40.77814102,-74.0056839,40.74573135,N,867
id2425126,2,1/10/2016 19:44,1/10/2016 19:54,1,-73.98390961,40.74391174,-74.00566864,40.74016953,N,616
id1676102,1,1/19/2016 20:41,1/19/2016 20:46,1,-73.97283173,40.75656891,-73.99016571,40.75747681,N,331
id3250285,2,1/11/2016 6:51,1/11/2016 6:58,1,-73.98307037,40.74173737,-74.00605774,40.71611023,N,449
id3076182,1,6/19/2016 1:41,6/19/2016 1:53,1,-73.9921875,40.72486115,-73.99260712,40.74272537,N,750
id3211344,1,1/16/2016 2:13,1/16/2016 2:16,1,-73.95054626,40.72312164,-73.94055939,40.72448349,N,203
id2987313,2,1/1/2016 9:47,1/1/2016 9:49,1,-73.99407196,40.75128174,-73.99429321,40.75852585,N,166
id2377925,2,6/12/2016 1:24,6/12/2016 1:33,1,-73.9881897,40.72357559,-73.98721313,40.7448082,N,569
id1757289,1,6/17/2016 20:17,6/17/2016 20:35,1,-73.95436859,40.76399612,-73.98940277,40.7569809,N,1075
id1056653,2,1/19/2016 9:41,1/19/2016 9:58,1,-73.96577454,40.79512405,-73.94245148,40.84159088,N,999
id0060684,2,1/11/2016 9:11,1/11/2016 9:21,6,-73.98967743,40.75672531,-73.99462891,40.7504921,N,605
id1853128,1,1/13/2016 18:38,1/13/2016 18:46,1,-73.97863007,40.77751541,-73.96256256,40.79913712,N,473
id0234320,2,6/9/2016 14:53,6/9/2016 15:22,2,-73.97705841,40.754879,-73.86203766,40.76865005,N,1728
id2528829,1,6/12/2016 16:41,6/12/2016 16:52,1,-73.98313141,40.76034546,-73.9654541,40.76305008,N,681
id2503542,1,6/1/2016 20:17,6/1/2016 20:32,1,-73.95516968,40.77317047,-73.97608185,40.74195862,N,907
id2694422,2,6/22/2016 5:48,6/22/2016 6:04,6,-73.94605255,40.77717972,-74.01554871,40.71156311,N,951
id0843100,1,1/27/2016 17:02,1/27/2016 17:13,1,-73.98501587,40.7583046,-73.97991943,40.74572754,N,683
id3151483,1,6/2/2016 12:36,6/2/2016 12:46,2,-73.98511505,40.7664032,-73.98146057,40.77439499,N,589
id2388028,2,1/20/2016 19:36,1/20/2016 19:56,2,-73.98516083,40.76203156,-73.95218658,40.77119827,N,1188
id3137021,1,1/18/2016 11:44,1/18/2016 11:48,1,-73.96776581,40.80118179,-73.95939636,40.8139534,N,266
id1009360,2,1/14/2016 15:08,1/14/2016 15:12,1,-73.9889679,40.74805069,-73.98223114,40.75659943,N,281
id0866826,2,1/13/2016 11:33,1/13/2016 11:34,2,-73.9535675,40.7793808,-73.94940186,40.78504181,N,85
id3203355,2,6/15/2016 18:23,6/15/2016 18:31,5,-73.94998169,40.77209854,-73.96701813,40.76377869,N,534
id2051212,2,1/22/2016 9:04,1/22/2016 9:15,1,-73.95020294,40.771698,-73.97413635,40.78747177,N,697
id1678366,1,6/28/2016 17:55,6/28/2016 18:30,1,-73.96175385,40.77601624,-73.99502563,40.73397446,N,2089
id0862941,2,1/11/2016 18:06,1/11/2016 18:12,1,-73.97271729,40.78501129,-73.95652008,40.78684998,N,405
id1946987,2,6/5/2016 23:34,6/5/2016 23:56,2,-73.99005127,40.72947311,-73.96263123,40.65462112,N,1336
id0098171,2,1/21/2016 10:29,1/21/2016 10:38,1,-73.98306274,40.76599503,-73.97868347,40.75434875,N,582
id3340409,2,1/27/2016 6:38,1/27/2016 6:52,1,-73.97709656,40.74331284,-73.98168945,40.76821899,N,800
id1201558,1,6/5/2016 18:07,6/5/2016 18:11,1,-73.98210144,40.77305603,-73.98836517,40.76931381,N,267
id0047649,1,6/6/2016 21:04,6/6/2016 21:32,4,-73.88536072,40.77310181,-73.91454315,40.88586044,N,1694
id1527619,1,1/1/2016 3:20,1/1/2016 3:43,1,-73.99637604,40.74883652,-73.98712921,40.69756699,N,1327
id0054578,1,6/8/2016 21:42,6/8/2016 21:52,1,-73.96672058,40.76991653,-73.94744873,40.77528381,N,596
id3413393,2,1/25/2016 21:40,1/25/2016 21:46,1,-73.98220825,40.76811981,-73.99611664,40.75370026,N,414
id0606104,2,6/24/2016 1:03,6/24/2016 1:15,6,-73.8708725,40.77374649,-73.95430756,40.71902466,N,730
id2814984,1,6/2/2016 16:48,6/2/2016 16:58,1,-73.99385071,40.76225662,-73.98201752,40.76664352,N,560
id1942347,1,1/4/2016 18:17,1/4/2016 18:22,1,-73.96690369,40.76727295,-73.9719162,40.75954819,N,286
id2575446,1,6/19/2016 9:55,6/19/2016 10:03,2,-73.98780823,40.7557373,-73.97988892,40.76554871,N,443
id0731416,2,6/16/2016 11:11,6/16/2016 11:40,1,-73.77896881,40.64736176,-73.82968903,40.7130394,N,1784
id1632403,1,6/21/2016 22:22,6/21/2016 22:26,1,-73.98764801,40.76048279,-73.97702789,40.76518631,N,234
id1507942,1,1/10/2016 17:54,1/10/2016 18:07,1,-73.97467041,40.75205612,-74.01213837,40.71695328,N,795
id3579210,2,1/25/2016 21:05,1/25/2016 22:01,1,-73.78208923,40.64464951,-73.97424316,40.78976059,N,3370
id2470556,2,6/25/2016 11:01,6/25/2016 11:18,1,-73.98628998,40.76719284,-73.97319031,40.7461586,N,1025
id3660750,2,6/16/2016 14:10,6/16/2016 14:15,1,-73.97556305,40.75534058,-73.97129059,40.76102829,N,304
id3600299,1,1/18/2016 15:52,1/18/2016 16:01,3,-73.97762299,40.77924347,-73.97875977,40.75917053,N,535
id0015493,1,6/12/2016 5:11,6/12/2016 5:52,1,-74.00548553,40.72861862,-73.64342499,40.67037964,N,2451
id0702699,2,1/4/2016 21:09,1/4/2016 21:19,1,-73.97846222,40.78305817,-73.95265198,40.79991913,N,616
id1442956,2,1/12/2016 9:07,1/12/2016 9:30,5,-74.00546265,40.74573135,-73.96363831,40.75868988,N,1402
id1774111,1,6/16/2016 8:38,6/16/2016 8:45,1,-73.98827362,40.77481079,-73.99612427,40.76163101,N,441
id3030554,1,1/26/2016 2:01,1/26/2016 2:24,1,-73.98812866,40.74602127,-73.92371368,40.76794815,N,1402
id1723554,2,6/14/2016 7:46,6/14/2016 8:11,1,-73.95561218,40.76845169,-73.95070648,40.76898575,N,1495
id0824172,2,6/2/2016 14:21,6/2/2016 14:33,1,-73.94856262,40.77661133,-73.95231628,40.78977966,N,716
id2878643,1,6/14/2016 14:22,6/14/2016 14:29,1,-73.97915649,40.75898743,-73.97679138,40.75007248,N,434
id3194388,1,6/2/2016 6:12,6/2/2016 6:19,1,-73.99045563,40.75598145,-73.98375702,40.75518036,N,386
id1649629,1,1/2/2016 11:52,1/2/2016 11:58,1,-73.9792099,40.76535416,-73.97327423,40.75759125,N,398
id3890985,2,6/2/2016 10:46,6/2/2016 11:14,2,-73.95680237,40.77770996,-73.97680664,40.75951004,N,1665
id3294103,2,6/7/2016 19:46,6/7/2016 19:52,1,-73.98628235,40.76036072,-73.97112274,40.78281021,N,374
id1241025,2,6/6/2016 10:28,6/6/2016 10:54,1,-73.99424744,40.75102997,-73.96060181,40.76625061,N,1584
id3977623,1,1/15/2016 15:08,1/15/2016 15:23,1,-73.98067474,40.7480011,-73.98192596,40.76882553,N,900
id1739324,2,1/12/2016 19:29,1/12/2016 19:42,5,-74.00395966,40.73339081,-73.98738098,40.73574829,N,787
id0940927,2,6/23/2016 12:37,6/23/2016 13:08,5,-73.99164581,40.75009918,-73.95404816,40.76515579,N,1850
id0601012,2,1/22/2016 22:20,1/22/2016 22:30,2,-73.98932648,40.75255585,-73.99542999,40.76050186,N,564
id0445322,2,6/30/2016 8:41,6/30/2016 8:57,1,-73.96796417,40.75577164,-73.99187469,40.73455429,N,985
id2540752,2,6/4/2016 8:22,6/4/2016 8:24,1,-73.9635849,40.76198196,-73.96278381,40.7679863,N,126
id1115559,2,6/10/2016 15:28,6/10/2016 15:39,1,-73.99734497,40.72585297,-74.0075531,40.74089813,N,650
id1597082,1,1/7/2016 12:06,1/7/2016 12:28,2,-73.97680664,40.7903862,-73.9560318,40.77363205,N,1275
id0234668,1,1/8/2016 23:35,1/8/2016 23:42,1,-73.98162079,40.76452637,-73.99606323,40.76729584,N,414
id0132701,1,1/3/2016 14:18,1/3/2016 14:29,1,-73.96644592,40.76444244,-73.98923492,40.7362442,N,670
id3500199,1,6/20/2016 4:24,6/20/2016 4:32,2,-73.998909,40.72816849,-73.9852066,40.75698471,N,456
id2262567,1,6/10/2016 10:29,6/10/2016 10:46,1,-73.99383545,40.74164581,-73.97827148,40.74750137,N,1040
id2928438,1,6/10/2016 13:59,6/10/2016 14:08,1,-73.98783875,40.76984024,-73.97970581,40.78393555,N,543
id2254486,1,6/23/2016 14:23,6/23/2016 14:39,1,-73.95752716,40.76435089,-73.97358704,40.7635231,N,929
id2555994,2,1/16/2016 11:44,1/16/2016 11:54,1,-73.98132324,40.74124146,-73.9539032,40.77888107,N,587
id0976720,2,1/29/2016 12:06,1/29/2016 12:16,2,-73.96260071,40.77273178,-73.96209717,40.76374817,N,632
id1324382,1,1/7/2016 18:12,1/7/2016 18:55,1,-73.78234863,40.64480209,-73.95465088,40.78914642,N,2585
id2898385,2,6/25/2016 13:14,6/25/2016 13:40,1,-73.99015045,40.71940994,-73.98140717,40.77357864,N,1593
id0669943,2,6/19/2016 19:52,6/19/2016 19:55,2,-74.00540924,40.73995972,-74.00434875,40.73352051,N,221
id3913560,2,1/11/2016 22:48,1/11/2016 23:40,2,-74.01265717,40.70217896,-74.30776215,40.56734085,N,3085
id1515863,1,6/4/2016 16:37,6/4/2016 16:49,1,-73.95342255,40.80702209,-73.9812851,40.77426147,N,703
id0729156,2,6/23/2016 13:36,6/23/2016 13:36,3,-73.82765961,40.71617508,-73.82211304,40.71145248,N,2
id0174798,1,1/25/2016 10:09,1/25/2016 10:17,1,-73.98477173,40.7590332,-73.98138428,40.76876831,N,507
id3893063,2,6/2/2016 17:32,6/2/2016 18:42,1,-73.94857788,40.77807999,-73.78179169,40.64678955,N,4202
id1918237,2,6/16/2016 21:40,6/16/2016 21:53,5,-73.98445892,40.76038361,-74.00043488,40.7625885,N,754
id1981369,2,1/30/2016 6:28,1/30/2016 6:32,1,-73.99678802,40.73727036,-73.98513794,40.73255157,N,191
id3336474,2,6/11/2016 0:57,6/11/2016 1:03,1,-74.00248718,40.75004959,-74.00650787,40.74394989,N,361
id2723985,2,6/14/2016 14:09,6/14/2016 14:12,2,-73.9848938,40.74734879,-73.98997498,40.73853302,N,196
id0782671,1,6/6/2016 17:57,6/6/2016 18:10,1,-73.97969055,40.73726273,-74.00151062,40.73851776,N,767
id0558782,2,1/11/2016 0:56,1/11/2016 1:01,1,-73.98786163,40.74939346,-73.97274017,40.75670624,N,337
id0594563,2,6/8/2016 21:12,6/8/2016 21:19,1,-73.97418976,40.73102951,-73.99314117,40.72777939,N,446
id0433216,1,6/25/2016 1:52,6/25/2016 1:57,1,-74.00237274,40.73884964,-73.99060059,40.74083328,N,314
id1282683,2,6/30/2016 9:01,6/30/2016 9:05,2,-73.98780823,40.75500488,-73.99435425,40.74287415,N,264
id2620597,1,1/19/2016 5:56,1/19/2016 6:04,1,-73.99432373,40.75097656,-73.97730255,40.7605896,N,527
id1922759,1,1/16/2016 8:25,1/16/2016 8:31,4,-74.00604248,40.70775986,-73.97569275,40.71908569,N,348
id2021177,2,6/10/2016 18:45,6/10/2016 19:34,1,-73.78799438,40.64147949,-73.94726563,40.79083633,N,2911
id3070072,1,6/22/2016 23:53,6/23/2016 0:05,1,-73.98432159,40.75990677,-73.97826385,40.75234222,N,756
id1040844,1,6/3/2016 15:10,6/3/2016 16:36,3,-73.87297058,40.77412415,-73.97544861,40.76535416,N,5152
id3442406,2,1/2/2016 12:41,1/2/2016 12:44,1,-73.99327087,40.74308014,-73.99559021,40.74924088,N,216
id2636301,2,1/23/2016 1:16,1/23/2016 1:33,1,-74.00491333,40.72830963,-73.99152374,40.75986481,N,977
id0635521,2,1/24/2016 22:14,1/24/2016 22:20,2,-73.95613861,40.77571487,-73.96102142,40.76531219,N,343
id0288522,1,6/14/2016 21:51,6/14/2016 21:57,1,-73.98999023,40.72979355,-73.97709656,40.74729156,N,349
id3051132,2,1/8/2016 6:23,1/8/2016 6:28,1,-73.95549774,40.76824188,-73.96650696,40.76461029,N,306
id2776073,2,6/6/2016 20:13,6/6/2016 20:21,1,-73.97697449,40.75878143,-73.95858765,40.78183746,N,510
id3116485,2,1/4/2016 12:31,1/4/2016 12:47,2,-74.00150299,40.75138092,-73.95876312,40.78345871,N,973
id1653630,1,1/26/2016 7:16,1/26/2016 7:25,1,-73.9609375,40.75657272,-73.97317505,40.75790787,N,520
id3524926,2,6/3/2016 18:28,6/3/2016 18:35,6,-73.96738434,40.78863525,-73.9778595,40.78366852,N,453
id3519014,2,6/3/2016 6:37,6/3/2016 6:53,1,-73.98458862,40.76948547,-74.0149765,40.71117783,N,967
id0070454,1,1/22/2016 10:34,1/22/2016 10:52,1,-73.92485046,40.77190399,-73.93707275,40.80247116,N,1085
id3975607,2,1/24/2016 14:23,1/24/2016 14:28,1,-73.97509003,40.78263092,-73.98479462,40.76934433,N,311
id3486216,2,6/25/2016 4:31,6/25/2016 4:49,1,-73.9940567,40.7203331,-73.95796967,40.64213562,N,1061
id0892508,1,6/4/2016 21:21,6/4/2016 22:02,1,-73.96652985,40.80073929,-73.98165894,40.67969513,N,2472
id1978091,2,1/22/2016 18:39,1/22/2016 18:46,3,-73.99622345,40.72639847,-74.00889587,40.7206459,N,433
id0751011,2,6/10/2016 13:12,6/10/2016 13:45,5,-73.99307251,40.75284958,-73.9730835,40.74055862,N,2003
id2791754,2,1/9/2016 0:05,1/9/2016 0:16,2,-73.98647308,40.7402916,-73.9927063,40.72272491,N,644
id0572515,2,6/15/2016 19:44,6/15/2016 19:57,6,-73.98493958,40.75151825,-73.98436737,40.72889328,N,765
id3620729,2,1/16/2016 20:53,1/16/2016 20:58,3,-73.96549988,40.76279831,-73.97689056,40.76087189,N,304
id1880340,1,1/2/2016 21:37,1/2/2016 21:44,1,-73.98867035,40.75656128,-73.98477173,40.76417923,N,379
id2684070,2,1/6/2016 14:14,1/6/2016 14:25,1,-74.00805664,40.72246933,-73.99311066,40.74858093,N,666
id2762506,1,1/16/2016 17:07,1/16/2016 17:18,2,-73.9622879,40.77907562,-73.97880554,40.76216888,N,658
id2448458,1,6/23/2016 0:11,6/23/2016 0:22,2,-73.99025726,40.72489548,-74.00933838,40.710392,N,685
id1508207,2,6/9/2016 9:00,6/9/2016 9:07,1,-73.95966339,40.78258896,-73.94541931,40.77249146,N,436
id1273973,2,1/7/2016 19:56,1/7/2016 20:11,1,-73.99349976,40.74180984,-73.99954224,40.72858047,N,856
id1296185,1,6/13/2016 8:01,6/13/2016 8:12,1,-73.96121216,40.78028488,-73.98040771,40.76109695,N,623
id2179419,2,1/30/2016 14:43,1/30/2016 14:52,1,-73.98387146,40.75480652,-73.97195435,40.76340866,N,498
id0814825,1,1/10/2016 19:32,1/10/2016 19:41,1,-73.98795319,40.74572372,-74.00385284,40.74791336,N,529
id3451216,1,1/14/2016 19:46,1/14/2016 20:11,1,-73.98394775,40.7615242,-73.91648865,40.76681519,N,1478
id2398039,2,6/22/2016 7:53,6/22/2016 8:20,1,-73.97248077,40.78667831,-73.98348236,40.74131012,N,1623
id0969870,1,1/27/2016 15:13,1/27/2016 15:19,2,-73.95033264,40.80144882,-73.93882751,40.80509567,N,353
id2931275,2,6/24/2016 13:13,6/24/2016 13:26,1,-73.98950195,40.76956177,-73.9997406,40.74573135,N,760
id0094271,1,1/27/2016 20:41,1/27/2016 21:14,1,-73.97166443,40.75005722,-73.99221039,40.68997574,N,1961
id0531682,1,1/21/2016 21:14,1/21/2016 21:20,2,-73.98278046,40.77761459,-73.97777557,40.78896332,N,370
id3920129,2,1/1/2016 18:04,1/1/2016 18:09,5,-73.98108673,40.76433563,-73.98088837,40.77159119,N,311
id1900163,1,6/17/2016 22:46,6/17/2016 22:59,1,-73.78993225,40.64366531,-73.79016876,40.68872833,N,775
id0270658,2,1/30/2016 13:15,1/30/2016 13:30,2,-74.00557709,40.7065506,-73.98300934,40.74795914,N,900
id0896335,1,1/25/2016 11:07,1/25/2016 12:04,1,-73.77679443,40.64547348,-73.95818329,40.67356491,N,3468
id3334552,1,1/7/2016 7:25,1/7/2016 8:03,2,-73.9809494,40.76428604,-73.86184692,40.76848602,N,2251
id3518358,2,1/2/2016 11:20,1/2/2016 11:25,6,-73.99324036,40.74401093,-74.00092316,40.72917175,N,277
id1416710,2,6/6/2016 9:40,6/6/2016 9:56,1,-73.97827911,40.78810883,-73.96367645,40.76459885,N,953
id1016290,1,6/22/2016 14:21,6/22/2016 14:26,1,-73.95401001,40.78752136,-73.96979523,40.78943253,N,289
id3576216,2,1/19/2016 9:33,1/19/2016 9:37,2,-73.99635315,40.72542191,-74.00702667,40.72660828,N,257
id1378185,2,6/21/2016 22:32,6/21/2016 22:46,1,-73.98465729,40.75639343,-73.98177338,40.78469086,N,877
id1930686,1,6/13/2016 22:11,6/13/2016 22:18,2,-73.96766663,40.76327133,-73.97485352,40.75256348,N,466
id2084773,1,6/6/2016 14:46,6/6/2016 15:06,1,-73.98728943,40.7759819,-73.95586395,40.78485489,N,1206
id1095654,2,6/14/2016 1:29,6/14/2016 1:34,3,-73.96234894,40.77027893,-73.95661926,40.78250122,N,314
id0352199,2,6/27/2016 23:12,6/27/2016 23:26,1,-73.98983002,40.75214005,-73.99909973,40.76086044,N,803
id2637226,1,6/2/2016 0:28,6/2/2016 0:35,3,-73.98233032,40.76459122,-74.00308228,40.74968719,N,419
id0274861,1,1/18/2016 19:11,1/18/2016 19:19,2,-73.95926666,40.76758194,-73.97683716,40.74350357,N,483
id3799087,1,6/4/2016 0:20,6/4/2016 0:42,2,-73.97945404,40.76121902,-73.98295593,40.72818375,N,1313
id2121853,1,6/25/2016 16:17,6/25/2016 16:19,1,-74.0141983,40.7136879,-74.01182556,40.72211075,N,136
id3146691,1,1/27/2016 1:13,1/27/2016 1:25,1,-73.98777771,40.73806381,-74.00777435,40.73622513,N,712
id1481156,2,1/12/2016 23:40,1/12/2016 23:44,1,-73.95832062,40.76457214,-73.95199585,40.78167725,N,249
id1014874,1,1/13/2016 8:57,1/13/2016 9:00,1,-73.95752716,40.78273392,-73.954422,40.78706741,N,147
id2990491,1,1/16/2016 13:52,1/16/2016 13:56,1,-73.9549408,40.78881073,-73.97196198,40.79485321,N,252
id1170003,2,1/7/2016 15:35,1/7/2016 15:42,1,-73.9693985,40.75370026,-73.98226929,40.74872589,N,442
id3307901,1,6/3/2016 14:58,6/3/2016 15:06,2,-74.00114441,40.73140335,-73.98586273,40.73451614,N,500
id2991963,1,1/17/2016 0:47,1/17/2016 0:55,1,-74.00167084,40.73243713,-73.99136353,40.75018311,N,449
id0011327,2,1/11/2016 22:00,1/11/2016 22:25,1,-73.79032135,40.64382935,-73.92442322,40.66941833,N,1538
id1047300,2,1/9/2016 18:11,1/9/2016 18:30,6,-73.98342133,40.7701683,-73.9824295,40.73683929,N,1114
id1782289,2,1/13/2016 21:34,1/13/2016 21:41,1,-73.98235321,40.75137711,-73.98073578,40.73958588,N,412
id0031910,1,6/29/2016 18:34,6/29/2016 18:44,1,-74.01243591,40.72037125,-74.00339508,40.72935486,N,588
id3942712,1,6/23/2016 10:05,6/23/2016 10:16,1,-73.99826813,40.73378372,-73.99501801,40.75003052,N,660
id1982079,2,1/13/2016 22:41,1/13/2016 23:01,6,-73.96681976,40.77001953,-74.00256348,40.73815918,N,1219
